[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=first},74.12792542238857
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},67.40739626873541
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},80.67782245942266
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republique du Senegal+ predicate=nameLocalLong},95.90588159815793
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},83.4624171146598
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},67.91015151947559
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},83.35557086599383
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},89.6588292857484
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},83.61810069776888
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},65.72387141934605
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},84.14733969760164
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},80.38724981467897
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=disjointWith},96.55905290365625
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},95.4743320232087
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},67.32615424058294
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},90.33370762145572
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},74.87257063379954
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},81.20816416208507
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},85.90241757121368
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},96.39802672770153
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},74.15407650143385
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republique du Senegal+ predicate=nameLocalLong},78.07206279791994
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},86.63508259022382
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},93.36198111626264
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},77.12835049391013
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},79.64537151027525
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=OccupiedTerritory+ predicate=first},75.74654216307749
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},82.13538391786625
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},75.14980112683584
[Item{object=Senegal+ predicate=nameLocal}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},83.38278610295923
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},98.81112307769229
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=OccupiedTerritory+ predicate=domain},95.29956897546505
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},77.37946281346743
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},88.5913323650694
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},66.73992684297235
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},69.07180091170785
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},80.777085128726
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},71.79548988066632
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},93.3759306863252
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},86.13007724841972
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},94.79115220568215
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},70.41048483162307
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},67.8762443080057
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},79.1368764688562
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=Republique du Senegal+ predicate=nameLocalLong},85.95052457503508
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},71.71488566214572
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},65.52537800369261
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},75.0522272082581
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},68.2985738792005
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},93.88910348378211
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},84.28289638740144
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},82.32086909046816
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},93.51229177382282
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},96.19697567102938
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},94.9397775463005
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameLocal},92.46267975949016
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},68.81276818882938
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},68.57061747712532
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},92.84414627081838
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameLocal},99.39580910746203
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},96.67147865913788
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=Republique du Senegal+ predicate=nameLocalLong},82.1993721055008
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},95.47756805101903
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameLocal},91.88437130444683
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},87.29733862810258
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},97.48277387642048
